date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2019-04-13,158805,149399,141607,136389,134813,133598,136121,142910,150626,164682,173637,174404,173280,172277,168109,160028,155467,152555,151028,151860,157432,172693,166523,156987.0
2019-04-14,146697,136801,129842,126027,123506,122920,124997,126782,129890,142434,152206,155439,156032,156101,154916,148400,143750,141539,141193,143457,150828,167016,164083,154983.0
2019-04-15,145400,136503,130049,128216,127619,130167,145231,163310,174593,184467,189670,190790,192434,191906,187017,181628,178764,177606,174257,174216,180198,190962,177652,164727.0
2019-04-16,154331,145699,139488,136459,135805,138814,149819,165256,175642,185820,189882,190914,191179,190303,185075,179875,177027,174810,171975,170915,176334,186928,175893,164048.0
2019-04-17,154998,145046,138896,136902,135070,137744,148043,162919,174065,184115,187224,189647,190077,189353,183392,178124,175680,173252,171803,171935,175206,183586,171469,158963.0
2019-04-18,149379,139295,132149,127749,125991,126068,130077,136088,140959,152533,161578,166190,168487,168592,165174,157668,152598,149831,148794,151039,156231,166231,159663,149941.0
2019-04-19,141258,132515,125101,120749,118682,117669,120021,121768,123262,133973,144414,149589,150912,151910,150237,143885,138795,136304,136363,138416,144990,157835,153829,145322.0
2019-04-20,136464,127022,120821,116284,114912,114599,117826,120961,126901,141602,153510,157815,158417,159322,157718,151157,145842,143356,143222,144772,151197,163467,157091,147540.0
2019-04-21,137132,126808,119801,115691,112764,112984,114752,116029,119231,130231,141490,147503,149573,150087,149393,143269,138911,136290,137124,140071,147544,161504,157543,147292.0
2019-04-22,135230,124954,118723,116521,115820,116994,124978,134223,144195,155270,162732,164973,166810,168264,163909,156976,153668,151261,150456,152158,160182,173139,164302,151831.0
2019-04-23,140105,130638,124536,121522,121425,124575,138126,155590,169693,180414,184490,186490,187994,187665,181810,176048,172705,170156,167926,169044,176455,188628,177745,163573.0
2019-04-24,150650,141499,134140,132443,132094,135064,148403,167721,183794,193068,196732,197957,199090,197810,192096,187537,185111,182984,181733,182888,189503,199702,185509,169738.0
2019-04-25,156614,146808,140021,136889,135595,138492,152733,168932,185109,194380,196632,197712,197201,196097,189350,184806,182282,180552,178107,178392,183362,194835,183562,170180.0
2019-04-26,158279,147189,140468,136762,136486,139879,152225,170787,184022,190439,192193,192252,191404,189600,182912,177934,174355,172210,169701,170206,173105,185172,177415,165969.0
2019-04-27,156269,145365,137899,133155,131314,130352,133173,137175,144872,157118,165099,167092,166387,165581,161384,153257,148067,145278,144510,146237,150823,164121,161481,151696.0
2019-04-28,141784,131568,124840,120246,118044,117206,118625,118811,123349,132208,140292,142890,143130,142581,141933,135946,131797,129794,131421,135312,144299,157995,158562,149566.0
2019-04-29,138111,130475,124574,122595,122206,126454,141092,158219,170897,177507,179816,180608,182098,180873,177060,173279,170684,168964,165612,164601,169618,181597,172656,157425.0
2019-04-30,148092,139094,133615,130701,130605,132953,146373,161854,175863,182298,182794,183021,184755,185125,180875,176715,174135,172384,169388,166741,168610,177006,169479,156368.0
2019-05-01,146697,137774,129891,126532,124111,122138,120356,119607,124174,134184,143103,147030,149153,150262,148179,140134,136006,133546,134173,137165,145345,158201,155844,145535.0
2019-05-02,135208,126917,121263,119238,119021,121618,137141,151515,164866,173490,177569,179649,181503,181467,178115,173897,171510,170456,168014,167808,171523,181037,172616,157903.0
2019-05-03,148381,141828,134348,131927,130578,133677,144610,158728,172004,179977,183926,185766,187805,187015,181932,176933,173435,171636,169872,169366,170937,177535,170952,159127.0
2019-05-04,150148,141843,135221,131334,128738,128592,131553,133067,143970,157560,166377,167706,167244,166428,163566,156498,151096,148605,147299,149173,152649,164526,161321,150915.0
2019-05-05,140957,131718,125483,121531,119113,119608,120767,119812,125222,136141,145672,150028,150946,151076,148672,142235,138040,137108,137476,140610,147154,161251,161092,150617.0
2019-05-06,139790,132352,127037,125880,126078,129078,143748,162110,176506,182487,183931,184429,183086,184747,181289,177144,174409,173679,170588,170993,175457,185689,176239,160741.0
2019-05-07,150584,142846,137547,136002,135086,137774,148551,165429,178510,185501,186352,186846,189026,187884,183477,179586,177133,177457,176520,177572,183779,190094,178312,163747.0
2019-05-08,154738,146598,140833,138411,137801,139986,151299,166692,179532,185435,188951,190628,192124,192590,185650,181726,180317,179226,176978,177835,181922,189580,178734,163850.0
2019-05-09,154214,146533,140721,138632,137657,139705,150772,166686,179136,186035,188621,190161,192005,191244,186480,182273,180196,179939,177878,176847,180673,187312,177867,162430.0
2019-05-10,153699,146553,140337,137631,137413,139162,149985,166740,179891,185530,187380,189754,190769,191948,185916,180961,178915,178159,174882,173748,173720,176969,172068,160465.0
2019-05-11,154191,145411,138285,133635,131716,131014,131955,133877,143928,158191,166052,168103,168897,169551,166051,158320,152278,149851,149311,149337,152620,160182,158429,149142.0
2019-05-12,140142,131904,125223,120994,118923,118437,118524,117877,123932,134812,143105,147384,149377,150883,150791,144148,140049,137949,139018,141063,147112,158487,160273,149564.0
2019-05-13,139856,131332,126516,124577,125593,127827,141577,157442,171250,177556,180107,181382,185456,187388,183370,179036,177919,178341,176327,175020,176943,181159,175087,160171.0
2019-05-14,152117,143386,138488,136303,136196,138146,148421,163060,176161,182781,184648,186631,188854,190556,185972,183154,182494,182687,180485,178799,180091,184927,178346,163268.0
2019-05-15,154285,146138,140985,138417,137515,138645,148001,160759,171959,178573,182518,186259,189361,190152,186254,182702,181362,181056,178937,177419,180388,184388,177159,162370.0
2019-05-16,154290,147044,140819,138816,138408,140662,151470,165377,177128,184419,187081,188600,191860,192812,187244,184082,182277,182354,179762,179619,181398,185520,176317,163121.0
2019-05-17,154786,147991,142671,139930,138916,141102,150070,163181,174777,181450,186003,188382,189161,187948,181970,176306,173679,171641,170214,169457,171159,174511,169120,157138.0
2019-05-18,150503,143411,136799,132572,130526,129254,130019,131601,141988,154781,163587,166466,167117,167273,162841,154037,149740,148025,147338,149189,151255,158568,155874,146651.0
2019-05-19,138838,131086,124225,120664,119117,118135,118717,116818,123253,134085,144081,149100,151504,153183,152085,145141,139607,136894,138257,141890,147929,156490,158260,147830.0
2019-05-20,138341,130458,125397,124590,124940,127902,141185,157425,173174,181709,185255,185995,187910,187998,182332,179105,176763,175552,173579,171905,174898,180435,172826,158785.0
2019-05-21,149933,142022,137027,135631,135571,136920,147879,163221,177803,183942,186436,188414,190739,190418,185608,181273,179389,178819,175786,174788,177092,180053,174340,160519.0
2019-05-22,151613,143738,138617,136964,136178,139049,148837,163404,176899,184043,187113,188641,189139,191405,187943,185171,183512,183230,180427,178862,180945,183496,177704,162643.0
2019-05-23,152421,144590,138748,136006,135739,137870,147690,162390,175292,182204,186181,188526,192290,193674,188651,185100,183911,183222,179862,179530,180089,183811,176746,161614.0
2019-05-24,154364,146472,140991,138523,137943,139444,149055,163472,176546,184248,187062,189252,192016,193029,186881,180986,178342,177461,175026,173942,174650,176039,170203,158579.0
2019-05-25,152294,144299,137497,132928,130894,130257,131312,133435,143934,156412,164913,166794,168488,169052,164709,157129,151717,149196,148584,150128,152189,158434,157952,150147.0
2019-05-26,141001,132661,125374,121630,118907,118064,117901,117110,123806,133322,141229,145890,146847,148173,148314,142308,137610,135753,137685,140046,146431,154284,159067,150033.0
2019-05-27,140160,131916,126739,124899,124582,127053,139692,155509,171841,180167,183970,185409,188922,190715,186669,182313,181561,181113,179310,178780,180294,183302,176471,161398.0
2019-05-28,152670,144024,139044,136997,136729,138852,147941,162759,176463,183173,187206,190053,193248,194306,190121,185036,183649,183413,181973,179916,181315,183092,176885,162394.0
2019-05-29,152573,145742,140194,137993,136983,138679,148571,163695,176929,183019,186153,189135,191825,193717,188430,184282,183273,183013,180605,179577,180273,181408,175667,160978.0
2019-05-30,151441,144342,137858,135455,134768,136957,146650,160876,174296,180741,184138,186795,191206,193317,188080,184547,183547,183286,181251,179722,180047,181181,175921,162310.0
2019-05-31,153707,146038,139958,137346,135817,137797,146635,160551,173248,180249,186302,190644,194449,195383,190662,185754,183483,182561,180558,179503,177569,177165,173421,162243.0
2019-06-01,155810,147835,139781,136229,133689,131767,131239,133745,144778,159255,167510,171591,172762,175196,171705,165152,160737,158754,158207,158848,160617,163108,162500,153897.0
2019-06-02,144703,135821,129629,125193,124096,122629,120643,119204,126839,137879,147041,151987,154163,157696,157500,152332,148935,147727,148198,150430,154108,161478,165657,155731.0
2019-06-03,145707,137048,131844,129141,128564,131712,144148,160544,174069,182069,187644,192767,196933,199240,195728,193946,193297,194198,191099,187939,186910,187392,180927,166337.0
2019-06-04,158905,150604,144891,141554,141384,142759,152611,166827,179248,186246,191483,195286,199471,200703,196341,194015,192793,193038,189685,186363,185794,185755,180273,165929.0
2019-06-05,158351,150559,145029,142291,141296,143471,152718,167008,178017,183967,188182,190933,193084,195327,190890,185014,184198,183688,180435,178077,179502,181358,176344,162394.0
2019-06-06,154166,146755,141857,139009,138432,139735,148383,162514,175063,180815,184489,187140,190064,191373,186660,183257,183141,182229,180784,179653,180178,181896,177344,163423.0
2019-06-07,155796,148445,143034,139817,139728,141369,150617,163710,175306,181865,185290,188679,191158,192009,186656,181820,180740,180117,178173,176394,175231,174877,171285,158882.0
2019-06-08,152884,145000,138561,134429,131721,131534,131111,133816,144578,156990,166430,170012,170977,171749,168280,160990,157299,155688,154064,153841,154776,159990,160875,151285.0
2019-06-09,141493,133510,127887,124525,122186,120814,120983,120633,126612,136310,145730,150565,152989,155093,154564,147491,142992,141951,141402,143392,147282,155325,160658,150847.0
2019-06-10,141939,133903,128911,126810,126049,129424,139658,153868,166285,174027,179318,182570,185256,187655,183364,179269,177852,177412,174651,172820,175362,177522,174016,159987.0
2019-06-11,152283,145200,139507,136393,136138,137909,147632,162130,175602,181138,185497,187886,189832,189968,184270,180184,179474,179376,177580,177654,179267,179726,175410,161821.0
2019-06-12,154644,147328,141237,139049,138980,141213,150178,164373,177634,182806,186316,188795,192076,191992,185529,181976,181156,181251,178948,177652,179308,180660,176573,162910.0
2019-06-13,155384,147758,142429,139938,139233,141234,149993,164588,177080,182078,185666,188344,191543,193137,188181,184592,184046,184193,182300,180850,181798,181456,176814,163937.0
2019-06-14,156245,149134,143376,140813,140365,141858,150503,164517,176352,182726,187713,189977,193527,193168,188607,183029,182028,181083,178501,177277,176003,174687,172381,160725.0
2019-06-15,155036,146114,139215,136317,133711,132397,131976,134554,144976,157094,166943,170420,172570,173422,169092,161616,156891,155123,154242,155061,156485,158585,160740,152639.0
2019-06-16,143414,136303,129247,125269,123174,121385,121056,120054,126480,137208,145847,152055,154267,155724,155153,148562,143879,142959,142730,145705,150253,156430,161260,152431.0
2019-06-17,142645,135274,129251,125873,125595,130811,142887,158311,173108,182440,187970,190303,193209,195515,190906,186753,185660,185800,183936,182977,183120,183555,178881,164647.0
2019-06-18,157083,149830,143014,141214,140021,141971,150490,163664,176613,185805,191254,193398,197649,198789,194058,190168,189157,188513,186527,184279,184343,183670,179600,165656.0
2019-06-19,158072,149910,144778,142417,140766,143212,152134,166195,178480,187755,192644,195070,199634,200374,195441,191186,190423,190072,188340,186769,185430,183985,179315,165888.0
2019-06-20,159603,151263,145003,142819,141638,143205,150620,163996,174876,183981,189193,192692,196363,197770,192290,188117,186525,185577,182723,181681,180819,180821,177103,164601.0
2019-06-21,158692,150961,144261,141614,140988,142523,150988,164645,176172,185001,190373,193618,196163,197135,191082,186620,184501,184100,181486,180180,178297,176068,173145,162128.0
2019-06-22,156933,149450,142719,138885,136976,135619,134921,137598,147780,160497,171205,175457,176896,178467,175949,168923,163205,163001,161445,162160,162785,165052,167089,156734.0
2019-06-23,146724,139120,132244,128240,125911,125043,124050,122764,130740,140298,150616,155739,158910,162332,163380,157371,154069,153391,152506,153506,156812,159243,163746,156427.0
2019-06-24,147553,139841,133962,130322,128797,129904,136934,146267,155426,166847,173584,177172,181214,183663,182155,176088,173940,174439,173693,173958,174495,174914,175680,163827.0
2019-06-25,157517,149185,143816,140810,140335,142643,153380,166984,179509,191631,198559,201869,207371,209660,204845,202396,202372,202791,199983,197522,195479,193113,188981,176444.0
2019-06-26,167484,158714,152871,149158,147582,149642,158054,171281,185127,198159,205093,208771,213677,216305,213305,209335,209196,209486,206259,203768,200542,198258,194397,180829.0
2019-06-27,171361,161621,153565,149469,148105,149696,159110,172175,186151,199468,206967,211842,217476,221499,219597,216615,216932,217269,214613,211145,207046,202991,200031,185851.0
2019-06-28,175393,164570,156116,152008,151046,151730,160832,174029,186782,200929,210848,216444,223446,227584,224759,221475,220521,219521,215964,213808,209061,203198,198608,185891.0
2019-06-29,178211,167967,158560,153481,149036,147388,145248,146787,157666,172339,184795,191335,197572,201889,201402,197616,193202,192097,191803,190368,188350,187914,187027,177432.0
2019-06-30,166308,155280,147041,141734,137267,136118,134235,133253,140137,150335,161167,169466,174970,180030,184040,181139,178243,177722,177827,179090,181439,184271,189415,179866.0
2019-07-01,166465,155863,147241,144080,142652,144167,156022,170597,184707,195513,206019,209990,217346,221977,220533,218672,218078,217751,213121,209356,205453,202621,196498,182772.0
2019-07-02,172564,162436,155046,151607,150149,151059,160409,174175,187983,200854,208795,213473,218128,221700,219818,216668,216926,215981,211725,208824,204828,203360,199242,185065.0
2019-07-03,174773,164505,156701,152535,151155,152404,162100,175039,189158,201205,208199,212676,218537,222303,218768,215131,213897,213088,208873,206599,203581,201768,197877,183107.0
2019-07-04,173521,163011,156049,151866,151118,152069,160456,173684,187448,200313,207529,211180,217186,220325,216738,214024,213611,213668,210692,208813,205346,202487,198534,185390.0
2019-07-05,176082,166110,157504,154126,152350,153456,162253,174814,188907,202223,210531,214288,219973,222697,218712,213398,212195,211343,208220,204932,201226,196744,192321,181121.0
2019-07-06,173584,165026,157086,151894,149007,146717,146511,148632,157167,169434,180639,187701,191721,195794,194393,189956,186392,184481,182613,182430,181495,183029,180722,170970.0
2019-07-07,161135,152186,143641,138466,136005,134084,133457,131993,138156,148492,158776,166598,172122,177080,179163,176510,172586,170575,169477,170200,172694,176682,182071,172991.0
2019-07-08,161808,152566,146794,142230,140961,143564,156375,171474,186783,199653,206147,209703,213862,215412,210311,204821,202046,201512,198023,195774,193831,192464,187859,173451.0
2019-07-09,164823,156278,150131,146973,146295,147994,156962,169273,180463,192376,199502,203175,207726,209842,206479,200318,199414,198734,196378,194099,192718,191711,188787,176058.0
2019-07-10,166857,158108,151755,148071,145974,147678,157011,168850,181697,192305,199641,204537,210332,214648,212499,208769,207590,207299,204952,202433,199266,197190,193631,180783.0
2019-07-11,171857,161854,155404,151585,149447,150832,159036,171846,185104,199780,208908,215392,223473,226937,223023,220355,219676,219896,216338,213909,209395,206064,202609,188925.0
2019-07-12,179633,168741,159436,155913,153924,153998,163437,175936,190395,204051,214131,219203,226545,231744,228222,222920,221177,219389,212169,209519,206601,201300,196439,183601.0
2019-07-13,176509,166128,158142,151994,149566,147170,147466,148042,158209,171891,183491,190021,194478,196985,195844,191844,187277,185083,183521,181946,180181,179370,178435,168895.0
2019-07-14,159281,149460,143082,137887,134879,132690,131824,129750,136059,146686,156529,162510,167296,170990,173296,169062,165317,164934,165235,166360,167525,172043,178998,170862.0
2019-07-15,159740,150628,143010,139378,137704,140725,153295,167387,182669,196209,205420,210489,216982,221120,219249,215822,215811,215349,211360,208191,204479,201780,198381,183924.0
2019-07-16,174215,164826,156473,152592,150514,151351,161039,171962,185511,198515,207162,211948,217702,221926,219871,216660,215231,213849,209475,205491,201872,198925,194318,182168.0
2019-07-17,172189,162537,154352,151500,149177,150526,160182,172920,186333,198909,206041,210839,216017,219747,216216,212162,210852,209471,205425,201250,197515,194721,190852,177594.0
2019-07-18,168784,159907,153256,149667,147685,150067,158700,171004,183778,197307,205114,209996,216376,220656,218512,215711,215381,213814,210424,207517,203711,201375,197852,185245.0
2019-07-19,175095,164780,156825,152947,151148,151626,161262,173263,186546,200583,209577,215401,221629,226262,223793,219405,217509,216281,212231,209200,205360,200970,196297,184506.0
2019-07-20,176794,166660,157732,151934,149013,146751,147471,147845,156416,170833,183615,190021,194235,198035,197919,193854,190530,188629,186703,186153,185920,185835,185284,174302.0
2019-07-21,164251,154455,146764,141456,137992,136030,135253,133361,138436,149285,158836,166203,172239,178314,182494,180510,177403,175916,174828,175498,176336,180982,187664,178931.0
2019-07-22,167834,157358,149896,145070,143434,144976,157642,171027,187232,203667,213714,220433,229077,234346,233863,231564,231082,229786,224756,220500,216677,213293,208492,194164.0
2019-07-23,182406,171570,163767,159019,156219,157464,166910,178962,192670,207854,218423,225295,232854,238122,236933,234617,233545,232680,228531,222824,215808,213831,208991,193262.0
2019-07-24,183180,172431,165022,160034,157606,157898,167616,178475,191946,207751,218199,224744,232709,237649,236183,234160,233207,232291,227492,223491,217267,214463,209168,194680.0
2019-07-25,184210,172550,163318,158668,155693,155816,163633,172857,184936,199262,209473,216368,224809,229929,228346,226037,225267,223312,219243,214168,208607,205607,201661,188716.0
2019-07-26,178869,167862,160287,155931,153631,153110,163263,174726,186511,200809,209722,214731,219783,222600,218930,213296,211276,209560,205131,200652,196271,193163,187788,176144.0
2019-07-27,169917,161277,152735,148204,145173,142866,143727,145076,152491,165034,174647,178896,179843,182215,180764,175987,172481,169176,168277,168660,169565,171678,170929,160901.0
2019-07-28,151793,143478,136129,131836,129552,127741,127887,125601,130883,140467,148840,154997,159181,162277,164376,160768,157159,156103,155368,156285,159146,165546,172473,164100.0
2019-07-29,153717,144625,137736,134386,133638,135784,147793,160471,173492,188228,197710,202675,208736,212352,209447,203985,203187,202344,199566,196134,193012,192849,188390,174503.0
2019-07-30,165968,156434,149541,146185,144374,145886,156197,167248,178497,191118,199617,203763,208401,211400,207745,203067,201758,200919,196988,194178,191094,191525,187529,174115.0
2019-07-31,165311,155548,147896,144797,142812,143864,153623,163944,173769,185887,193806,198403,203621,206838,203669,199205,198612,198136,195908,192995,189500,190162,186036,172556.0
2019-08-01,165280,156794,149659,145997,144317,145485,156126,167499,181055,194667,201495,206917,213540,216754,213731,209234,207754,207077,204580,200875,196989,196491,191338,178721.0
2019-08-02,167158,157158,150212,146438,144219,145690,155008,164711,178845,191851,201133,208003,214175,217060,213732,208362,206157,204352,202533,198765,194384,193141,188001,175464.0
2019-08-03,165492,156375,147818,142896,139762,137876,139328,140437,147975,161039,172295,178766,183138,186835,187835,184266,180691,178005,176413,176206,175266,178235,176374,165844.0
2019-08-04,156032,147135,139579,134918,131599,130408,130934,128255,133025,142757,152326,160243,165195,169923,174084,171475,168002,166566,165219,165777,167079,173271,177099,167343.0
2019-08-05,156469,146728,139470,136631,134939,135921,146983,157280,171171,186129,195553,202665,209418,215091,214727,211013,209471,208761,206012,201791,197938,199530,195011,180824.0
2019-08-06,168439,157242,149791,145390,143616,145198,154075,163757,177136,191099,200519,207348,213550,218005,217731,213907,213214,210507,206903,203402,199349,201915,196566,181531.0
2019-08-07,168556,158381,151091,146896,145575,146018,155528,166120,178572,192270,199689,206221,211842,215444,212099,206790,204992,203608,200169,196924,194195,197687,192336,179399.0
2019-08-08,167808,157707,149565,146065,144098,145081,153189,162472,176113,192292,202629,209769,217033,221377,219957,215532,214348,212901,210003,205147,201260,202760,198700,184729.0
2019-08-09,171618,160903,152539,148708,146501,146402,155085,164352,176959,192240,203547,211169,217793,223055,220967,215499,213698,211585,207990,203368,198941,198760,193937,181120.0
2019-08-10,171146,159941,151712,145748,141849,140330,141702,142558,150035,164192,176410,182690,187914,191948,191718,187620,184051,181701,179604,177408,176180,180498,176890,166263.0
2019-08-11,157056,147252,139830,134922,131783,130927,131351,128829,131595,141315,151241,158854,163919,168088,170564,166961,163210,161190,160099,159646,160661,169009,170726,161083.0
2019-08-12,150997,142205,135598,132111,130195,131694,139422,148648,159733,173297,181125,186333,191011,193738,191918,187979,185596,182906,181429,179383,176548,182418,177651,164242.0
2019-08-13,154006,144327,138033,134886,133029,134124,141289,149515,158896,170201,178248,183318,188991,193070,191469,186856,185201,183834,181949,179070,177434,183844,178184,165128.0
2019-08-14,155178,145898,138789,134893,132818,134411,141501,149765,159759,171945,180469,186580,192732,197432,196613,192825,190185,189512,187216,184579,181332,185724,180578,167544.0
2019-08-15,158186,148489,140746,136552,133169,131913,133013,132776,135976,144790,154527,162240,168006,172394,173996,170788,167708,165795,164774,163209,163731,170899,171723,162252.0
2019-08-16,153322,144539,137344,133947,131909,132699,138744,145760,154342,167176,176022,182644,187888,193868,195020,192655,191232,189724,187602,185000,182891,187875,181874,170118.0
2019-08-17,160443,150183,141894,136637,133336,132260,134744,135115,140800,154305,166225,173654,180277,185250,186493,183568,180729,178164,176538,174183,173292,179444,174961,163909.0
2019-08-18,154067,144783,137481,132709,130074,129503,129105,126895,129931,138930,149441,157859,164303,170004,173683,170491,167848,165359,164011,163257,163998,172474,172626,163830.0
2019-08-19,154246,144422,137494,133838,132294,134026,143858,154740,166879,180480,189825,196470,202215,207212,207541,203049,200162,198372,193757,190047,188109,194469,186396,172870.0
2019-08-20,162041,151733,145109,141780,139908,140483,149111,159683,169435,181662,190061,195515,200868,204289,201099,195823,192742,190784,187124,183628,182840,188925,180796,168313.0
2019-08-21,157623,148135,141684,138759,137546,139221,147566,157877,166920,178686,186592,191638,197406,201681,200910,196956,195509,193354,191076,187917,185628,191214,182205,169913.0
2019-08-22,159255,150549,143371,139987,137583,139109,146999,156906,166531,180426,188646,195510,201249,205294,204112,198846,197143,194430,192661,188787,186407,192638,184690,171463.0
2019-08-23,160831,151348,144356,140273,138078,138990,146845,156194,165361,179589,189234,195804,201964,206139,204388,198894,196776,195633,192057,188412,186139,191311,181651,168951.0
2019-08-24,160256,152143,144229,138920,135357,133519,135258,136573,141498,155109,166736,173531,178589,183397,183145,179195,175314,173125,171741,170711,170936,178157,170753,161020.0
2019-08-25,151642,143195,135943,131829,128692,127412,128035,126966,128683,138462,148302,156594,161568,166506,169359,165786,162587,160604,158967,157501,160716,171966,169947,160761.0
2019-08-26,150654,142651,137354,134736,133404,135779,147054,161748,174177,187250,196971,202833,207867,210081,207465,201157,199385,198722,194416,189712,189942,196848,185329,171339.0
2019-08-27,160145,151087,144794,141357,139297,140417,150170,163125,174101,187240,194835,200998,205789,206934,201682,196286,193138,191116,188820,186089,186691,192952,182539,168911.0
2019-08-28,157868,148874,142467,139316,138290,139669,150068,162344,174237,187003,195276,202277,207266,210614,208737,203329,201337,198793,196579,192494,191456,198646,186736,172975.0
2019-08-29,162645,153388,146490,143350,141686,142281,152578,165911,176493,189961,199272,205952,212745,216324,213412,207924,204977,203611,200476,197120,196049,201629,190413,178167.0
2019-08-30,166614,157135,149355,145589,143618,144254,154169,167011,176863,191125,200857,208731,215729,219539,217461,211573,209760,207484,203049,197738,195361,199544,187631,174958.0
2019-08-31,164700,154687,148231,143651,140490,137940,137782,141513,145751,159606,171405,179205,184586,188460,188431,184357,179809,177573,175712,173809,175282,184027,174082,163019.0
2019-09-01,154000,144287,137042,133115,129817,128202,129287,129456,130376,140046,149877,158100,164111,170310,173801,169968,166389,163849,164083,162638,167638,179028,175446,164728.0
2019-09-02,154377,145132,138357,135338,134192,137293,150099,166455,177178,189526,196627,200572,206692,211095,210234,207760,207421,205594,201521,197032,196817,203864,190275,175919.0
2019-09-03,166112,157525,151344,148206,146586,147348,157675,171817,180729,192923,201490,208769,215881,221190,219030,216324,215935,213765,209140,202568,201239,207618,192642,178302.0
2019-09-04,169426,161045,154282,150918,148660,149779,160408,174049,183385,195383,202599,209865,217135,221511,219352,215936,215178,213423,209075,203276,202648,208075,193874,178381.0
2019-09-05,170098,161051,154208,150924,149131,149598,159695,173550,181333,192433,197213,201942,206890,211291,208096,204593,203155,202069,198722,194275,195715,201514,186653,171229.0
2019-09-06,162991,155326,149076,146189,144752,145964,155083,168899,175920,186406,191750,196305,200408,203704,199636,195647,194621,192830,189032,185554,187490,192795,179089,166488.0
2019-09-07,159072,151479,144839,140615,138773,137212,137235,141847,144573,156870,166812,171724,174212,176643,175016,168424,165119,163794,162335,162310,165770,174817,165332,154829.0
2019-09-08,147627,139196,133701,130025,127091,126046,127505,128701,128652,137958,146346,152152,156125,160193,161538,156328,152712,150354,150220,151432,157830,169897,164032,155534.0
2019-09-09,145563,139024,134199,132313,131943,134603,146201,161836,170446,179946,185934,190207,195111,197936,194507,190202,189338,188242,186786,183925,189229,194173,178502,162850.0
2019-09-10,156188,149282,143591,142107,139837,141054,151442,168210,176087,184381,188539,190187,192236,192552,188557,184412,183234,182226,178896,178272,185117,190752,174476,159210.0
2019-09-11,152127,144299,140394,136544,135940,136279,143784,158203,164783,171873,176306,179117,182889,184479,180121,174198,172303,172387,170684,170630,178024,185656,171223,157448.0
2019-09-12,149670,142748,136781,134803,135296,136433,147090,163217,172487,180602,186098,188179,191524,192257,188100,184390,182851,182542,180346,179318,186026,189111,172867,158916.0
2019-09-13,151699,142786,137601,135656,134274,136165,145621,162377,171126,179595,184664,186839,189437,190303,184196,177785,175645,175069,174171,173830,180057,183861,168926,156338.0
2019-09-14,148507,141880,136330,132540,130647,128078,129822,133967,137611,149393,160615,165126,168196,169687,166737,158307,153474,151201,150566,151486,160089,168407,158261,147937.0
2019-09-15,139259,131128,125778,122562,119533,119089,120566,123279,124154,133472,143643,150123,153844,157417,157142,150580,146649,144041,144305,146123,156860,166526,159913,149820.0
2019-09-16,139137,132505,127927,125665,126409,128892,142810,163364,174871,183117,189873,193038,197094,198087,193917,190233,189358,189931,186815,184416,191919,194322,175341,160753.0
2019-09-17,152876,145767,140266,138319,137674,139981,150875,170445,179395,185220,189336,193976,199986,201607,196836,193647,193696,192730,189283,187502,194431,196789,178153,162919.0
2019-09-18,154146,146136,140522,137309,137513,139281,150152,169517,179073,186599,191701,195412,200091,202112,198001,194701,193738,193886,190158,187707,195547,196680,177469,163425.0
2019-09-19,153859,146570,140529,139128,138424,139966,151741,170939,180602,187035,191416,195440,200591,203342,199200,196003,194178,194080,190136,188138,196253,197031,179172,164262.0
2019-09-20,154587,147554,142208,139492,138582,140272,151811,171543,180203,187714,193630,196759,200005,201140,196051,191036,187914,185581,183862,182043,190315,190029,173311,160309.0
2019-09-21,153600,145881,139509,136420,134532,132585,133999,139895,145011,157127,167523,171706,173645,175735,171864,163081,157475,155719,155216,155190,166262,171101,160493,149750.0
2019-09-22,140640,132898,127073,123509,121726,121431,123185,124874,125914,135922,145522,152154,155100,157014,156216,149162,144206,142976,143232,145991,159298,165987,158212,148508.0
2019-09-23,138672,132191,127378,124471,124378,127741,140926,161763,171598,178071,184222,187526,190301,191598,186554,182937,181414,180807,179161,178208,190149,190552,172269,157860.0
2019-09-24,149657,141885,137158,135242,135386,136946,147353,166280,173922,180432,184940,189243,193756,196568,191438,188421,188252,188257,185700,183837,193606,194206,176235,160966.0
2019-09-25,153640,146253,140347,137861,138021,140183,151088,171528,179621,186338,190476,194722,198692,198828,193758,190235,189049,188485,185751,184967,195405,194506,175997,160982.0
2019-09-26,153007,145826,141013,138787,137561,139612,150467,169846,179229,184470,188559,192517,196180,198881,194711,191946,191674,191321,188044,186237,196987,196720,178328,162899.0
2019-09-27,154893,148261,142266,139856,137786,140271,151389,169956,178319,185093,190655,194438,198637,201044,195895,190961,189009,188086,184271,182196,190198,188042,171769,158305.0
2019-09-28,151647,144258,138144,134154,132182,130777,132792,139049,143671,156095,166025,170404,172370,174124,170748,164090,159009,156924,156027,156274,166699,169526,158026,147922.0
2019-09-29,138084,130348,124419,120211,117973,117742,119717,121870,123587,132849,142919,148387,152641,156649,157363,151555,147406,146302,146819,148736,163481,167970,158854,148091.0
2019-09-30,138180,131577,126598,124536,124511,127528,141860,163398,173214,180358,185940,189751,194895,197492,193042,189647,189464,189118,185918,184544,195517,192468,173324,158532.0
2019-10-01,150460,142766,137961,136120,135140,137599,150068,170544,181154,186799,192276,195249,199429,200526,196276,191950,191956,192862,189211,187306,198427,195911,177518,162187.0
